,Completed
720575940643289997,True
720575940643303309,True
720575940643321485,True
720575940643338020,True
720575940643365924,True
720575940643402912,True
720575940643418990,True
720575940643439816,True
720575940643465838,True
720575940643484104,True
720575940643504420,True
720575940643520160,True
720575940643536919,True
720575940643555016,True
720575940643576196,True
720575940643595060,True
720575940643619863,True
720575940643647028,True
720575940643671456,True
720575940643694103,True
720575940643709088,True
720575940643737367,True
720575940643749280,True
720575940643768736,True
720575940643783534,True
720575940643793431,True
720575940643802148,True
720575940643812887,True
720575940643828168,True
720575940643842976,True
720575940643855304,True
720575940643871540,True
720575940643891236,True
720575940643912608,True
720575940643931296,True
720575940643956128,True
720575940643972631,True
720575940643986592,True
720575940644013604,True
720575940644033646,True
720575940644052503,True
720575940644063944,True
720575940644074656,True
720575940644083360,True
720575940644089032,True
720575940644122903,True
720575940644132552,True
720575940644143982,True
720575940644156872,True
720575940644172232,True
720575940644183575,True
720575940644203208,True
720575940644218784,True
720575940644228040,True
720575940644245408,True
720575940644262935,True
720575940644277152,True
720575940644298184,True
720575940644309408,True
720575940644320928,True
720575940644338980,True
720575940644355351,True
720575940644363168,True
720575940644377544,True
720575940644395936,True
720575940644405870,True
720575940644422816,True
720575940644438039,True
720575940644449480,True
720575940644469102,True
720575940644479688,True
720575940644501408,True
720575940644519959,True
720575940644532590,True
720575940644542574,True
720575940644561518,True
720575940644582964,True
720575940644591668,True
720575940644598324,True
720575940644611016,True
720575940644622496,True
720575940644633123,True
720575940644644040,True
720575940644652744,True
720575940644658711,True
720575940644667246,True
720575940644677411,True
720575940644695860,True
720575940644705736,True
720575940644712096,True
720575940644723748,True
720575940644733806,True
720575940644743790,True
720575940644750615,True
720575940644757920,True
720575940644764104,True
720575940644775460,True
720575940644785352,True
720575940644801060,True
720575940644816676,True
720575940644828964,True
720575940644846615,True
720575940644868631,True
720575940644880932,True
720575940644889124,True
720575940644894408,True
720575940644907543,True
720575940644925038,True
720575940644937751,True
720575940644945608,True
720575940644953623,True
720575940644961902,True
720575940644974644,True
720575940644990244,True
720575940645007895,True
720575940645022152,True
720575940645030167,True
720575940645044936,True
720575940645056791,True
720575940645070024,True
720575940645084548,True
720575940645097838,True
720575940645103908,True
720575940645109124,True
720575940645122583,True
720575940645130775,True
720575940645142563,True
720575940645152200,True
720575940645162775,True
720575940645176087,True
720575940645187620,True
720575940645196567,True
720575940645207918,True
720575940645219892,True
720575940645237102,True
720575940645252643,True
720575940645263127,True
720575940645278756,True
720575940645301044,True
720575940645309719,True
720575940645325603,True
720575940645338660,True
720575940645360663,True
720575940645370222,True
720575940645382691,True
720575940645393774,True
720575940645404695,True
720575940645426286,True
720575940645437806,True
720575940645453348,True
720575940645466500,True
720575940645486103,True
720575940645497140,True
720575940645509668,True
720575940645526308,True
720575940645534574,True
720575940645547556,True
720575940645555747,True
720575940645570926,True
720575940645581859,True
720575940645597719,True
720575940645609764,True
720575940645619492,True
720575940645634852,True
720575940645652788,True
720575940645665156,True
720575940645678871,True
720575940645689710,True
720575940645697668,True
720575940645704228,True
720575940645713262,True
720575940645722660,True
720575940645731876,True
720575940645745188,True
720575940645760547,True
720575940645773335,True
720575940645796631,True
720575940645810455,True
720575940645824110,True
720575940645842542,True
720575940645864739,True
720575940645885219,True
720575940645909300,True
720575940645921571,True
720575940645937943,True
720575940645949294,True
720575940645965847,True
720575940645985390,True
720575940645999924,True
720575940646022254,True
720575940646041396,True
720575940646055703,True
720575940646067310,True
720575940646080803,True
720575940646092910,True
720575940646101870,True
720575940646124932,True
720575940646146083,True
720575940646165102,True
720575940646184995,True
720575940646208878,True
720575940646220340,True
720575940646241390,True
720575940646261300,True
720575940646274926,True
720575940646291822,True
720575940646317678,True
720575940646346548,True
720575940646366574,True
720575940646385518,True
720575940646408302,True
720575940646427012,True
720575940646440558,True
720575940646459188,True
720575940646479982,True
720575940646490932,True
720575940646505326,True
720575940646519150,True
720575940646528308,True
720575940646541603,True
720575940646563875,True
720575940646580788,True
720575940646596996,True
720575940646608931,True
720575940646621731,True
720575940646640931,True
720575940646655011,True
720575940646672260,True
720575940646693428,True
720575940646707076,True
720575940646748451,True
720575940646765700,True
720575940646783267,True
720575940646795299,True
720575940646821252,True
720575940646864948,True
720575940646883875,True
720575940646898723,True
720575940646921860,True
720575940646951732,True
720575940646987396,True
720575940647003171,True
720575940647028515,True
720575940647036804,True
720575940647056163,True
720575940647073315,True
720575940647086388,True
720575940647104291,True
720575940647120163,True
720575940647140916,True
720575940647154484,True
720575940647180835,True
720575940647192355,True
720575940647223331,True
720575940647252515,True
720575940647285812,True
720575940647304068,True
720575940647326755,True
720575940647336068,True
720575940647359267,True
720575940647374627,True
720575940647390340,True
720575940647413369,True
720575940647437956,True
720575940647457412,True
720575940647472260,True
720575940647516025,True
720575940647536260,True
720575940647569204,True
720575940647587124,True
720575940647617412,True
720575940647636020,True
720575940647654521,True
720575940647673721,True
720575940647688580,True
720575940647712388,True
720575940647734916,True
720575940647762484,True
720575940647797380,True
720575940647824004,True
720575940647839620,True
720575940647860532,True
720575940647894068,True
720575940647934004,True
720575940647946292,True
720575940647959428,True
720575940647973497,True
720575940648019065,True
720575940648098948,True
720575940648131460,True
720575940648180868,True
720575940648213892,True
720575940648250244,True
720575940648308868,True
720575940648342905,True
720575940648375940,True
720575940648409721,True
720575940648451193,True
720575940648480388,True
720575940648530553,True
720575940648557444,True
720575940648594297,True
720575940648636804,True
720575940648652921,True
720575940648667780,True
720575940648685444,True
720575940648731513,True
720575940648864633,True
720575940648995705,True
720575940649086329,True
720575940649203577,True
720575940649335929,True
720575940649428601,True
720575940649484153,True
720575940649577337,True
720575940649650041,True
720575940649743225,True
720575940649784697,True
720575940649813369,True
720575940649847161,True
